         29          1          3      18,00       1,00       8,70       1,00          4          5          0          2m          3          0          0          0          0          0          1          1          1          1          1          0          0          0          1          1
         36          1          5     192,00       4,00      96,00       3,00          4          8          0          2m          2          0          1          0          0          1          0          0          1          1          1          1          1          0          1          1
         45          1         19      59,00       3,00      29,50       2,00          1         17          0          3f          3          0          1          0          0          0          0          0          1          1          1          0          0          0          0          1
         35          0         11      21,00       1,00      10,90       1,00          5          8          0          2m          1          1          1          0          0          1          1          0          1          1          1          1          1          0          0          1
         57          1         11     114,00       4,00      57,40       3,00          1         31          0          3f          2          1          0          0          0          0          1          1          1          1          1          1          0          0          0          1
         31          0          6      31,00       2,00      15,80       2,00          3          2          0          1m          1          0          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         59          0         38      32,00       2,00      15,60       2,00          1          3          0          1f          1          0          1          1          0          0          1          1          1          1          1          0          0          0          0          0
         72          0         10     167,00       4,00      83,10       3,00          3         25          0          3m          1          1          1          1          1          0          1          1          1          1          1          0          0          0          1          1
         50          1         24     310,00       4,00      71,40       3,00          2         30          0          3m          6          1          1          1          1          1          1          1          1          1          1          1          1          1          0          1
         52          1          4      56,00       3,00      29,50       2,00          1         15          0          3m          2          1          1          0          1          0          1          1          1          1          1          0          0          0          0          0
         51          1          2      60,00       3,00      31,00       3,00          2         23          0          3f          3          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         50          1          4     168,00       4,00      84,30       3,00          3         16          0          3m          2          1          1          1          1          0          1          1          1          1          1          0          1          1          0          1
         31          0          0      31,00       2,00      15,10       2,00          5          4          0          1f          3          1          1          1          0          1          0          1          1          1          1          1          1          1          0          1
         36          0          1      51,00       3,00      25,40       2,00          4          6          0          2m          1          1          1          1          0          0          1          1          1          1          1          1          0          1          0          1
         28          0          3      30,00       2,00      15,30       2,00          4          4          0          1m          1          1          1          0          0          1          0          1          1          1          1          1          1          1          1          1
         30          1         11      24,00       1,00      11,50       1,00          4          2          0          1f          3          1          1          1          1          0          1          1          1          1          1          1          1          1          1          0
         31          0          4      43,00       2,00      22,30       2,00          3          3          0          1f          1          0          1          0          0          0          1          0          1          1          1          0          0          0          1          1
         72          1         45     434,00       4,00      76,30       3,00          1         47          0          3m          2          0          1          1          1          0          0          0          1          1          1          0          0          0          0          1
         20          0          1      25,00       2,00      12,60       1,00          3          0          0          1f          2          0          0          0          0          1          1          0          1          1          1          0          1          0          1          1
         52          0         31     103,00       4,00      52,20       3,00          2         27          0          3f          1          1          1          1          1          0          1          1          1          1          1          0          0          0          1          1
         59          1         40      49,00       2,00      25,30       2,00          1         14          0          2m          2          0          1          1          1          0          0          0          1          1          1          0          0          0          0          1
         59          1         39      54,00       3,00      26,50       2,00          3         26          1          3f          2          0          0          1          1          8          0          0          1          1          1          0          1          0          1          1
         48          1         23     178,00       4,00      89,00       3,00          4         19          0          3f          3          1          1          1          0          1          1          1          1          1          1          0          0          1          0          1
         24          0          3      40,00       2,00      19,90       2,00          4          0          0          1m          1          0          1          0          0          0          1          0          1          1          1          0          1          0          1          1
         43          1          0      24,00       1,00      12,00       1,00          2          5          0          2m          2          0          0          0          0          0          0          1          1          1          1          0          0          0          1          0
         48          1         20      37,00       2,00      18,60       2,00          2          1          0          1m          4          0          0          0          0          0          1          0          1          1          1          0          0          0          1          1
         28          1          5      13,00       1,00       6,40       1,00          2          6          0          2f          4          0          0          0          1          0          0          0          1          1          1          0          0          0          0          0
         33          0          0      38,00       2,00      18,80       2,00          3          2          0          1m          1          0          1          0          0          1          0          0          1          1          1          0          1          0          1          1
         58          0         18      53,00       3,00      27,70       2,00          3          0          0          1f          1          0          0          1          0          0          1          0          1          1          1          0          0          0          0          1
         48          1         20      38,00       2,00      18,70       2,00          1          5          0          2f          2          1          0          0          0          0          1          1          1          1          1          0          1          0          1          1
         51          1         24     157,00       4,00      77,50       3,00          4         21          0          3m          4          0          0          0          0          0          0          0          1          1          1          0          1          0          0          1
         25          0          3      24,00       1,00      11,90       1,00          4          0          0          1m          6          1          1          0          0          1          0          0          1          1          1          1          1          0          0          1
         52          0         17      73,00       3,00      35,40       3,00          4         17          0          3m          1          1          1          0          1          0          0          0          1          1          1          1          0          0          0          1
         46          1         15      27,00       2,00      13,10       1,00          1          8          0          2m          3          0          0          0          0          0          1          1          1          1          1          0          0          0          0          0
         32          0          6      29,00       2,00      14,70       1,00          1          5          0          2m          1          1          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         55          1         16      44,00       2,00      21,70       2,00          3         11          0          2m          4          1          1          1          0          0          1          1          1          1          1          1          0          0          1          1
         48          0          4     248,00       4,00      80,30       3,00          4         10          0          2m          1          1          1          1          0          0          1          1          1          1          1          1          1          1          1          1
         50          1         13      62,00       3,00      31,10       3,00          2         10          0          2f          3          0          1          0          0          1          0          1          1          1          1          0          1          0          0          1
         24          0          2      34,00       2,00      17,00       2,00          2          0          0          1m          2          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         60          1         24      16,00       1,00       7,80       1,00          2         42          1          3m          4          0          0          1          1          0          0          0          1          1          1          0          0          0          0          1
         34          1          0      22,00       1,00      11,50       1,00          1          4          0          1f          6          0          0          1          0          0          1          0          1          1          1          0          0          0          1          0
         32          0          0      38,00       2,00      18,90       2,00          3          8          0          2m          1          0          0          0          0          1          1          0          1          1          1          0          0          0          1          1
         28          0          7      33,00       2,00      16,10       2,00          4          2          0          1f          3          1          1          0          1          1          1          1          1          1          1          0          0          1          1          1
         30          1          3      24,00       1,00      12,10       1,00          1          0          0          1f          5          0          0          0          0          0          0          0          1          0          1          0          0          0          1          1
         45          1         22      35,00       2,00      17,90       2,00          5          7          0          2f          5          1          1          0          1          1          1          0          1          1          1          1          1          1          0          1
         54          0         16      49,00       2,00      24,90       2,00          2         21          0          3f          1          0          1          1          0          0          1          0          1          1          1          0          0          0          0          1
         36          0          7      20,00       1,00      10,00       1,00          2          1          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          0
         34          0          0      36,00       2,00      18,30       2,00          4          1          0          1m          1          1          0          0          0          0          1          0          1          1          1          1          1          0          1          1
         45          1         19     175,00       4,00      88,50       3,00          2         17          0          3f          4          1          0          1          1          0          1          1          1          1          1          1          0          1          1          1
         47          0          5      24,00       1,00      11,70       1,00          4          0          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         21          1          1      19,00       1,00       9,40       1,00          3          0          0          1m          3          1          1          0          0          1          0          0          1          1          1          0          1          0          0          1
         29          0          4      19,00       1,00       9,50       1,00          2          1          0          1f          1          0          0          0          0          0          0          0          1          1          0          0          1          0          1          1
         32          1          5      92,00       4,00      44,80       3,00          3          4          0          1f          4          1          1          0          0          1          0          1          1          1          1          0          0          1          1          1
         60          1         16      63,00       3,00      31,50       3,00          1         20          0          3f          3          0          0          0          1          0          0          1          1          1          1          0          0          0          1          1
         50          1         26      92,00       4,00      45,30       3,00          1         25          0          3f          2          0          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         29          0          1      22,00       1,00      10,80       1,00          3          0          0          1f          5          1          1          0          0          0          0          0          1          1          1          0          0          0          1          1
         27          1          5      34,00       2,00      17,20       2,00          4          2          0          1m          3          1          0          1          0          1          1          1          1          1          1          0          1          1          0          1
         35          1          1      19,00       1,00       9,50       1,00          4          4          0          1m          5          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         53          1         28      72,00       3,00      36,00       3,00          2         19          0          3m          2          0          1          0          1          0          0          0          1          1          1          0          0          0          0          0
         38          1         14      70,00       3,00      34,40       3,00          3         13          0          2f          3          1          0          0          1          0          1          1          1          1          1          1          1          0          1          1
         29          0         10      19,00       1,00       9,60       1,00          2          1          0          1f          2          1          1          0          1          0          1          1          1          1          1          1          0          0          1          1
         65          0          3      32,00       2,00      15,60       2,00          1         38          1          3m          1          0          0          1          1          0          1          1          1          1          1          0          0          0          0          1
         44          0         19     287,00       4,00      66,30       3,00          5         13          0          2m          1          1          1          1          0          1          1          1          1          1          1          1          1          1          0          1
         30          0          3      24,00       1,00      11,40       1,00          4          1          0          1f          1          0          0          0          0          1          1          0          1          1          1          0          1          0          1          1
         28          1          3      55,00       3,00      27,70       2,00          1         10          0          2f          4          0          0          0          0          8          0          1          1          1          1          0          0          0          1          1
         41          0          8      51,00       3,00      25,60       2,00          2         20          0          3f          1          1          0          0          0          0          1          1          1          1          1          1          1          0          0          1
         35          1         11      19,00       1,00       9,60       1,00          1          1          0          1f          5          0          1          1          0          0          0          0          1          1          1          0          1          0          0          1
         50          1          3      32,00       2,00      15,80       2,00          4          8          0          2f          4          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         73          0         49      10,00       1,00       5,00       1,00          3          3          1          1f          1          0          1          0          0          1          0          0          1          1          1          0          1          1          0          1
         54          1         29     138,00       4,00      68,40       3,00          4         23          0          3m          2          1          1          1          1          0          1          1          1          1          1          1          0          1          0          0
         23          1          4      33,00       2,00      16,20       2,00          1          6          0          2f          5          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
         28          1          7      65,00       3,00      33,40       3,00          4          5          0          2m          4          1          1          0          0          1          0          1          1          1          1          1          1          1          1          1
         51          1         17     152,00       4,00      75,50       3,00          4         15          0          3f          2          1          1          1          1          8          1          1          1          1          1          1          1          1          0          1
         35          0          4      61,00       3,00      29,80       2,00          4         10          0          2f          1          0          1          1          0          1          0          0          1          1          1          0          1          1          0          1
         31          1          2      34,00       2,00      16,60       2,00          1          5          0          2m          3          0          0          0          0          0          1          1          1          1          1          0          0          0          0          0
         56          0          9     109,00       4,00      54,30       3,00          2         33          0          3m          1          1          1          1          1          0          1          1          1          1          1          1          0          0          0          1
         51          1         21      73,00       3,00      38,40       3,00          3         26          0          3f          4          0          1          1          1          0          0          0          1          1          1          0          0          0          0          1
         28          0          1      49,00       2,00      24,90       2,00          5          1          0          1f          1          1          0          1          1          1          1          1          1          1          1          0          0          1          1          0
         40          0         18      28,00       2,00      14,30       1,00          3          0          0          1f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          1          1
         62          0          3      44,00       2,00      22,00       2,00          1          4          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         65          0         32      32,00       2,00      15,60       2,00          3          6          0          2f          1          0          0          0          0          1          1          0          1          1          1          0          0          0          1          1
         54          0         23      47,00       2,00      23,90       2,00          1          4          0          1m          2          0          0          1          1          1          1          1          1          1          1          0          1          0          1          1
         36          0          0      86,00       4,00      43,50       3,00          5          7          0          2f          4          0          1          0          0          0          1          1          1          1          1          0          1          0          1          1
         56          1         18      47,00       2,00      23,50       2,00          1         13          0          2m          2          0          0          0          0          0          1          1          1          1          1          0          0          0          0          1
         38          1         16      28,00       2,00      13,80       1,00          4          4          0          1f          2          0          1          1          0          0          0          0          1          1          1          0          1          0          0          1
         48          1          3      79,00       4,00      38,70       3,00          3          9          0          2f          5          0          0          1          0          1          0          1          1          1          1          0          1          0          1          1
         36          1         12      73,00       3,00      35,70       3,00          2         17          0          3f          4          1          0          1          0          0          1          1          1          1          1          1          1          0          1          1
         52          0         19      84,00       4,00      41,90       3,00          4         16          0          3m          1          0          1          0          0          1          0          1          1          1          1          1          0          0          1          1
         52          1         12      49,00       2,00      24,30       2,00          2         11          0          2m          4          0          1          1          1          1          0          0          1          1          1          0          1          0          0          1
         35          0         11      33,00       2,00      16,00       2,00          4          5          0          2f          1          1          1          1          0          1          1          0          1          1          1          1          1          1          1          1
         66          0         24      14,00       1,00       6,90       1,00          5          6          1          2m          1          1          1          1          0          1          0          1          1          1          1          1          1          1          0          1
         45          0         11      54,00       3,00      27,40       2,00          3         13          0          2f          1          1          1          0          0          1          1          1          1          1          1          1          1          0          0          0
         46          0         20     160,00       4,00      80,60       3,00          2         26          0          3m          2          0          1          1          1          0          1          0          1          1          1          0          0          0          0          1
         45          0          8      51,00       3,00      25,40       2,00          4          7          0          2f          1          0          0          0          0          1          1          0          1          1          1          0          1          0          1          1
         42          1          5      62,00       3,00      31,10       3,00          5          3          0          1m          3          0          1          0          0          0          0          0          1          1          1          0          1          0          1          1
         41          0         13      34,00       2,00      16,90       2,00          1          1          0          1f          1          0          0          0          1          0          0          1          1          1          1          0          0          0          0          0
         45          1         18      44,00       2,00      22,80       2,00          5         14          0          2m          2          1          1          0          0          1          0          1          1          1          1          1          1          1          1          1
         63          1         37     382,00       4,00      69,70       3,00          2         35          0          3f          2          1          0          1          0          0          0          0          1          1          1          0          0          0          0          1
         20          1          0      23,00       1,00      11,00       1,00          2          1          0          1f          4          1          1          1          0          0          1          0          1          1          1          0          1          0          1          1
         65          0         14      12,00       1,00       5,90       1,00          1         17          1          3m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         42          1         21      79,00       4,00      39,80       3,00          3         11          0          2m          2          1          1          0          0          0          0          0          1          1          1          0          0          0          1          1
         54          1         15     124,00       4,00      61,30       3,00          4         29          0          3m          2          0          1          1          1          0          0          1          1          1          1          0          1          0          0          1
         57          1         22      48,00       2,00      24,10       2,00          1         11          0          2m          3          0          1          0          0          0          0          0          1          1          1          0          0          0          1          1
         47          0         19      53,00       3,00      27,30       2,00          2         17          0          3f          2          0          1          1          0          0          1          1          1          1          1          0          1          0          1          1
         53          1         29     278,00       4,00      66,10       3,00          5         25          0          3f          2          0          1          0          1          0          0          0          1          1          1          0          1          0          0          1
         48          1         21      29,00       2,00      15,10       2,00          2          5          0          2f          5          0          0          0          0          0          0          1          1          1          1          0          0          0          1          0
         59          0         37      74,00       3,00      37,80       3,00          4         17          0          3f          1          0          1          1          0          1          1          1          1          1          1          0          1          0          1          1
         44          0         14      69,00       3,00      35,70       3,00          5         15          0          3m          1          1          0          0          1          1          0          0          1          1          1          0          1          1          1          1
         63          1         14      31,00       2,00      15,70       2,00          4          2          0          1m          2          1          1          0          0          1          1          1          1          1          1          0          1          0          1          1
         43          0          9      19,00       1,00       9,40       1,00          3          0          0          1f          3          0          0          0          0          0          0          1          1          1          1          0          0          0          0          0
         23          1          0      31,00       2,00      15,40       2,00          4          0          0          1m          2          1          0          1          0          1          0          1          1          1          1          0          1          0          1          1
         68          1          7      19,00       1,00       9,60       1,00          5         23          1          3f          2          1          1          0          0          0          1          0          1          1          1          0          1          1          1          1
         59          1         16      11,00       1,00       5,50       1,00          1          2          1          1m          2          0          0          1          0          0          1          1          1          1          1          0          0          0          0          1
         25          0          3      25,00       2,00      12,50       1,00          3          3          0          1m          4          1          0          0          0          0          0          1          1          1          0          0          1          1          1          1
         43          1         23      36,00       2,00      18,00       2,00          4          3          0          1m          2          0          0          0          1          0          1          0          1          1          1          0          1          0          0          1
         37          0          7      33,00       2,00      16,60       2,00          1         11          0          2m          1          0          1          1          0          0          1          1          1          1          1          0          0          0          0          1
         29          1          8      45,00       2,00      22,70       2,00          2          7          0          2m          3          0          0          0          0          0          1          0          1          1          1          0          0          0          0          1
         40          1         14      40,00       2,00      19,90       2,00          1          9          0          2f          2          0          0          1          0          1          0          0          1          1          1          0          0          0          0          1
         37          0         10      23,00       1,00      11,30       1,00          1          1          0          1f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          0          0
         67          0         12      22,00       1,00      11,60       1,00          2         43          1          3f          1          0          1          1          0          0          1          1          1          1          1          0          0          0          0          0
         67          0         35      57,00       3,00      27,90       2,00          1         22          0          3m          1          0          0          1          1          0          1          1          1          1          1          0          0          0          1          0
         29          1          0      19,00       1,00       9,40       1,00          3          7          0          2f          4          0          1          0          0          0          0          0          1          1          1          0          0          0          0          1
         58          1          2      31,00       2,00      15,20       2,00          2          2          0          1f          2          0          0          0          0          1          1          0          1          1          1          0          0          0          0          0
         36          1          5      21,00       1,00       9,70       1,00          2          5          0          2m          5          0          0          0          0          0          0          0          1          0          1          0          0          0          1          1
         30          0          5      14,00       1,00       6,90       1,00          4          4          0          1f          1          1          0          1          0          1          0          1          1          1          1          1          1          1          1          1
         21          0          1      30,00       2,00      15,00       2,00          3          0          0          1f          1          1          0          1          0          1          0          0          1          1          1          1          1          0          1          1
         41          0         22      23,00       1,00      11,50       1,00          4          6          0          2f          4          0          0          0          0          0          0          0          1          1          1          0          1          0          1          1
         50          0         22      18,00       1,00       8,80       1,00          3          0          0          1m          1          1          0          1          0          0          0          0          1          1          1          0          0          0          0          1
         33          0          8      38,00       2,00      18,40       2,00          1         10          0          2m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         38          0         15      62,00       3,00      30,00       3,00          2         17          0          3m          1          0          0          1          1          0          1          0          1          1          1          0          0          0          1          1
         58          1          8     109,00       4,00      52,20       3,00          2         20          0          3m          2          0          0          1          1          0          1          1          1          1          1          0          0          0          0          1
         30          1          8      22,00       1,00      10,80       1,00          2          0          0          1f          5          0          0          0          0          0          1          0          1          1          1          0          0          0          1          1
         41          1         17     131,00       4,00      64,50       3,00          3         18          0          3m          3          0          1          1          1          0          0          1          1          1          1          0          0          0          0          1
         48          0         23      25,00       2,00      12,20       1,00          2          4          0          1f          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         48          0         22      44,00       2,00      21,80       2,00          4         10          0          2m          1          1          1          0          1          1          1          1          1          1          1          1          1          1          1          1
         44          1          1      43,00       2,00      22,90       2,00          3          3          0          1f          2          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         39          0         11      78,00       4,00      38,60       3,00          1         19          0          3f          3          0          0          1          0          9          0          1          1          1          1          0          0          0          1          1
         67          0          5      28,00       2,00      13,80       1,00          1          7          0          2f          1          0          1          1          0          1          0          0          1          1          1          0          0          0          1          1
         41          1         15     101,00       4,00      49,60       3,00          1         22          0          3m          3          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         29          0          8      44,00       2,00      21,90       2,00          4          2          0          1m          1          0          1          0          1          0          0          0          1          1          1          0          1          0          1          1
         32          0          4      17,00       1,00       8,30       1,00          3          4          0          1f          1          1          1          0          0          1          0          1          1          1          1          0          1          0          0          1
         36          1         13      68,00       3,00      32,90       3,00          1         20          0          3m          4          0          0          1          0          0          1          1          1          1          1          0          0          0          1          0
         29          0          2      23,00       1,00      11,60       1,00          1         11          0          2m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
         65          0          3     136,00       4,00      68,70       3,00          1         44          1          3f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          0          1
         68          0          3      39,00       2,00      19,60       2,00          4         23          1          3m          1          1          1          1          0          1          0          0          1          1          1          1          1          1          1          1
         34          0         11     105,00       4,00      52,10       3,00          2         12          0          2m          1          0          0          1          0          0          0          1          1          1          1          0          0          0          1          1
         45          1          2      78,00       4,00      38,10       3,00          3         14          0          2f          4          0          0          1          0          1          1          0          1          1          1          0          1          1          0          1
         27          0          3      27,00       2,00      13,30       1,00          4          1          0          1m          1          1          0          0          0          0          1          0          1          1          1          1          1          0          1          1
         44          0          2      57,00       3,00      26,70       2,00          2         22          0          3f          1          1          1          0          0          0          0          1          1          1          1          0          0          0          0          1
         27          0          6      17,00       1,00       8,40       1,00          2          7          0          2m          1          0          0          0          0          0          0          0          1          1          0          0          1          0          1          1
